Имя файла;Исходный путь;Конечный путь;Категория;Раздел;Подпапка;Ревизия;Тип файла;CRC;Статус
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-009_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-009_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-009_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;2380b423;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;4bfb4f1b;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;6216283a;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-012_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-012_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-012_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;5cf15720;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-013_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-013_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-013_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;915f9acb;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-014_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-014_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-014_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;a130bd3e;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-015_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-015_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-015_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;7afd32ad;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-016_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-016_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-016_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;15d68ab9;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-017_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-017_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-017_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;479bd8cc;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-018_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-018_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-018_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;89a75438;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-019_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-019_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-019_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;e080a403;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-020_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-020_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-020_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;0d441430;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-021_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-021_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-021_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;e8b5276c;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-022_rB_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-022_rB_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-022_rB_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;eb4ea163;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ1-SPE-001_rB_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0177\GPNG-GEP-RD-0407.001-001-CI-KZ1-SPE-001_rB_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Ревизии\B\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-SPE-001_rB_RU.xlsm;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;B;ред.формат;092d82dd;duplicate
GPNG-GEP-RD-0407.000-000-IF-NK01_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0178\GPNG-GEP-RD-0407.000-000-IF-NK01_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NK01\Ревизии\A\пдф\GPNG-GEP-RD-0407.000-000-IF-NK01_rA_RU.pdf;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NK01;A;пдф;8ff445c5;duplicate
GPNG-GEP-RD-0407.000-000-IF-NK02_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0179\GPNG-GEP-RD-0407.000-000-IF-NK02_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NK02\Ревизии\A\пдф\GPNG-GEP-RD-0407.000-000-IF-NK02_rA_RU.pdf;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NK02;A;пдф;b66f0566;duplicate
GPNG-GEP-RD-0407.001-001-SS-KM2-BOQ-001_rA_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0180\GPNG-GEP-RD-0407.001-001-SS-KM2-BOQ-001_rA_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-SS-KM2\Ревизии\A\ред.формат\GPNG-GEP-RD-0407.001-001-SS-KM2-BOQ-001_rA_RU.xlsm;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-SS-KM2;A;ред.формат;8fde1d94;duplicate
GPNG-GEP-RD-0407.001-001-SS-KM2-CD-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0180\GPNG-GEP-RD-0407.001-001-SS-KM2-CD-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-SS-KM2\Ревизии\A\ред.формат\GPNG-GEP-RD-0407.001-001-SS-KM2-CD-001_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-SS-KM2;A;ред.формат;72fc9820;duplicate
GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-002_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0180\GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-002_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-SS-KM2\Ревизии\A\ред.формат\GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-002_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-SS-KM2;A;ред.формат;160102d0;duplicate
GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-003_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0180\GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-003_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-SS-KM2\Ревизии\A\ред.формат\GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-003_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-SS-KM2;A;ред.формат;df85c3f7;duplicate
GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-004_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0180\GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-004_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-SS-KM2\Ревизии\A\ред.формат\GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-004_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-SS-KM2;A;ред.формат;40f5217a;duplicate
GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-005_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0180\GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-005_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-SS-KM2\Ревизии\A\ред.формат\GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-005_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-SS-KM2;A;ред.формат;1807bb34;duplicate
GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-006_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0180\GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-006_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-SS-KM2\Ревизии\A\ред.формат\GPNG-GEP-RD-0407.001-001-SS-KM2-DWG-006_rA_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-SS-KM2;A;ред.формат;4c94a291;duplicate
GPNG-GEP-RD-0407.001-001-SS-KM2-SPE-001_rA_RU.DWG;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0180\GPNG-GEP-RD-0407.001-001-SS-KM2-SPE-001_rA_RU.DWG;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-SS-KM2\Ревизии\A\ред.формат\GPNG-GEP-RD-0407.001-001-SS-KM2-SPE-001_rA_RU.DWG;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-SS-KM2;A;ред.формат;e3b6d11c;duplicate
GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-001_rVOID_RU.docx;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0181\GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-001_rVOID_RU.docx;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Ревизии\VOID\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-001_rVOID_RU.docx;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;VOID;ред.формат;1d30c638;duplicate
GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-001_rVOID_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0181\GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-001_rVOID_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Ревизии\VOID\пдф\GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-001_rVOID_RU.pdf;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;VOID;пдф;f3f44bc5;duplicate
GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-002_rVOID_RU.docx;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0181\GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-002_rVOID_RU.docx;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Ревизии\VOID\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-002_rVOID_RU.docx;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;VOID;ред.формат;c96d7332;duplicate
GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-002_rVOID_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0181\GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-002_rVOID_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Ревизии\VOID\пдф\GPNG-GEP-RD-0407.000-000-IF-NVK0-DSH-002_rVOID_RU.pdf;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;VOID;пдф;3fe09536;duplicate
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-015_rVOID_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0181\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-015_rVOID_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Ревизии\VOID\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-015_rVOID_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;VOID;ред.формат;dd987905;duplicate
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-015_rVOID_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0181\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-015_rVOID_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Ревизии\VOID\пдф\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-015_rVOID_RU.pdf;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;VOID;пдф;655375f4;duplicate
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-016_rVOID_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0181\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-016_rVOID_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Ревизии\VOID\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-016_rVOID_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;VOID;ред.формат;adb3bf13;duplicate
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-016_rVOID_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0181\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-016_rVOID_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Ревизии\VOID\пдф\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-016_rVOID_RU.pdf;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;VOID;пдф;b3a93ea4;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ0-BOQ-001_r02_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0182\GPNG-GEP-RD-0407.001-001-CI-KZ0-BOQ-001_r02_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Ревизии\02\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ0-BOQ-001_r02_RU.xlsm;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;02;ред.формат;ab9b4770;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ0-CD-001_r02_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0182\GPNG-GEP-RD-0407.001-001-CI-KZ0-CD-001_r02_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Ревизии\02\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ0-CD-001_r02_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;02;ред.формат;a3a389a8;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-003_r02_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0182\GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-003_r02_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Ревизии\02\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ0-DWG-003_r02_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;02;ред.формат;23daa158;duplicate
GPNG-GEP-RD-0407.001-001-CI-KZ0-SPE-001_r02_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0182\GPNG-GEP-RD-0407.001-001-CI-KZ0-SPE-001_r02_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ0\Ревизии\02\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ0-SPE-001_r02_RU.xlsm;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ0;02;ред.формат;89c47433;duplicate
GPNG-GEP-RD-0407.000-000-IF-NVK0_rC_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0183\GPNG-GEP-RD-0407.000-000-IF-NVK0_rC_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Ревизии\C\пдф\GPNG-GEP-RD-0407.000-000-IF-NVK0_rC_RU.pdf;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;C;пдф;54cfbf38;duplicate
GPNG-GEP-RD-0407.152-000-PC-TX-DSH-001_r01_RU.docx;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0189\GPNG-GEP-RD-0407.152-000-PC-TX-DSH-001_r01_RU.docx;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.152\GPNG-GEP-RD-0407.152-000-PC-TX\Ревизии\01\ред.формат\GPNG-GEP-RD-0407.152-000-PC-TX-DSH-001_r01_RU.docx;Ранние работы;0407.152;GPNG-GEP-RD-0407.152-000-PC-TX;01;ред.формат;8c3138ed;duplicate
GPNG-GEP-RD-0407.152-000-PC-TX-DSH-001_r01_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0189\GPNG-GEP-RD-0407.152-000-PC-TX-DSH-001_r01_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.152\GPNG-GEP-RD-0407.152-000-PC-TX\Ревизии\01\пдф\GPNG-GEP-RD-0407.152-000-PC-TX-DSH-001_r01_RU.pdf;Ранние работы;0407.152;GPNG-GEP-RD-0407.152-000-PC-TX;01;пдф;fb56a6ee;duplicate
GPNG-GEP-RD-0407.794-000-PC-TX-DSH-001_r01_RU.docx;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0189\GPNG-GEP-RD-0407.794-000-PC-TX-DSH-001_r01_RU.docx;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.794\GPNG-GEP-RD-0407.794-000-PC-TX\Ревизии\01\ред.формат\GPNG-GEP-RD-0407.794-000-PC-TX-DSH-001_r01_RU.docx;Ранние работы;0407.794;GPNG-GEP-RD-0407.794-000-PC-TX;01;ред.формат;03ba9482;duplicate
GPNG-GEP-RD-0407.794-000-PC-TX-DSH-001_r01_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0189\GPNG-GEP-RD-0407.794-000-PC-TX-DSH-001_r01_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.794\GPNG-GEP-RD-0407.794-000-PC-TX\Ревизии\01\пдф\GPNG-GEP-RD-0407.794-000-PC-TX-DSH-001_r01_RU.pdf;Ранние работы;0407.794;GPNG-GEP-RD-0407.794-000-PC-TX;01;пдф;c6cad8c3;duplicate
GPNG-GEP-RD-0407.151-000-PC-TX-DSH-001_rC_RU.docx;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0190\GPNG-GEP-RD-0407.151-000-PC-TX-DSH-001_rC_RU.docx;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.151\GPNG-GEP-RD-0407.151-000-PC-TX\Ревизии\C\ред.формат\GPNG-GEP-RD-0407.151-000-PC-TX-DSH-001_rC_RU.docx;Ранние работы;0407.151;GPNG-GEP-RD-0407.151-000-PC-TX;C;ред.формат;34683e26;duplicate
GPNG-GEP-RD-0407.151-000-PC-TX-DSH-001_rC_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0190\GPNG-GEP-RD-0407.151-000-PC-TX-DSH-001_rC_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.151\GPNG-GEP-RD-0407.151-000-PC-TX\Ревизии\C\пдф\GPNG-GEP-RD-0407.151-000-PC-TX-DSH-001_rC_RU.pdf;Ранние работы;0407.151;GPNG-GEP-RD-0407.151-000-PC-TX;C;пдф;8cfc0223;duplicate
GPNG-GEP-RD-0407.793-000-PC-TX-DSH-001_rC_RU.docx;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0190\GPNG-GEP-RD-0407.793-000-PC-TX-DSH-001_rC_RU.docx;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.793\GPNG-GEP-RD-0407.793-000-PC-TX\Ревизии\C\ред.формат\GPNG-GEP-RD-0407.793-000-PC-TX-DSH-001_rC_RU.docx;Ранние работы;0407.793;GPNG-GEP-RD-0407.793-000-PC-TX;C;ред.формат;5fdb9429;duplicate
GPNG-GEP-RD-0407.793-000-PC-TX-DSH-001_rC_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0190\GPNG-GEP-RD-0407.793-000-PC-TX-DSH-001_rC_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.793\GPNG-GEP-RD-0407.793-000-PC-TX\Ревизии\C\пдф\GPNG-GEP-RD-0407.793-000-PC-TX-DSH-001_rC_RU.pdf;Ранние работы;0407.793;GPNG-GEP-RD-0407.793-000-PC-TX;C;пдф;837aa17c;duplicate
